year,S,lnS,dlnS,g_pct
2022.0,35.0,3.5553480614894135,,
2023.0,35.0,3.5553480614894135,0.0,0.0
2024.0,51.23132307602696,3.9363511238137354,0.3810030623243219,46.37520878864845
2025.0,47.21693789116021,3.8547526818452225,-0.08159844196851296,-7.83580228624865
