C,analytic_N,analytic_D,num_N,num_D,rel_err_N
1e+19,0.24588174407318272,5.964036421957439,0.2261305755405471,6.484959734619933,0.08032791782523309
1e+22,9.199928845607053,159.39771945596152,7.5358074145907015,194.59728685576118,0.18088416323034562
1e+24,102.91766492878274,1424.8746103612398,72.1785009894823,2031.6959441434883,0.29867723835914284
