horizon_months,var_total,var_param_gN,var_eps,var_gN,var_param,share_eps_pct,share_param_pct,share_gN_pct,band90_S
12,0.03388117332602207,0.019711794194285946,0.014419341906415637,0.01563575860666168,0.003994360924090485,42.55856716550314,11.789322895209946,46.14881089331344,0.5302180520828839
24,0.08215467289918245,0.06933716083980278,0.014109335951900401,0.06379307838831594,0.006031683022966007,17.17411250509745,7.341862379962115,77.64996942608576,0.8387442481979894
