C,L,N,D,Q,Qp,Quse,p,top3
1e+19,3.287052166111762,0.2981980174091642,3.9369604115315826,0.5968640888865027,0.5968640888865027,0.5968640888865027,"[1.159535402496763e-09, 3.030855262260391e-08, 0.04839937245104209, 0.048411401560278754, 9.902008373245087e-09, 0.001100133321264702, 0.0, 1.523276244559156e-08, 5.144786675207102e-10, 0.06348943165905643, 0.7391256614060859, 0.0, 0.0026122215771390484, 0.0484102599349736, 4.1275519476115905e-05, 0.04841018545334579, 0.0]","['gutenberg_pg_19', 'enron_emails', 'pubmed_central']"
1e+22,2.237878336636646,7.536172493792575,192.1019244268876,0.6310737918003736,0.6310737918003736,0.6310737918003736,"[0.0, 1.526556732469704e-16, 0.0, 0.0, 0.0, 3.467164698009111e-18, 0.0, 0.0, 4.858138705789187e-17, 0.0, 0.9999999999999998, 0.0, 1.3843538610123e-17, 0.0, 0.0, 1.7347237466125162e-17, 0.0]","['gutenberg_pg_19', 'freelaw', 'stackexchange']"
1e+24,1.9579981717230446,79.76186338497082,1836.2871738215877,0.6310737918003736,0.6310737918003736,0.6310737918003736,"[0.0, 1.2744155564743108e-17, 0.0, 0.0, 1.671866391573391e-17, 1.3877787807814457e-17, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0991577618873068e-17, 0.0, 0.0, 0.0, 0.0, 0.0]","['gutenberg_pg_19', 'wikipedia_en', 'dm_mathematics']"
