Q_topsis,Q_pca_ae,Q_mlp_ae,conflict
0.29874404313807196,0.6600078081066166,0.7466192452034722,0.16882264256647178
0.4301043169907987,0.7664574753069455,0.7669194794045257,0.17020707623642817
0.3694874612928496,0.7462269833264115,0.897261717060631,0.24292073533592273
0.37581670604594214,0.8766597498606853,0.9630141712777363,0.20102225322311762
0.34264250543936264,0.8222055571245395,0.8858544941120943,0.25498256792780016
0.42500297915392227,0.7577446203439402,0.941570873566885,0.25972367538211605
0.33306670435465824,0.3833162207546674,0.6508851229178005,0.13181471013312146
0.6755701324891072,0.3225150709497122,0.5976568257825825,0.0955485122318574
0.5068323962981522,0.7664882022234576,0.8657686723238682,0.12919640286299716
0.3415595216168384,0.642648451347628,0.8351010747879716,0.13986824634170392
0.37193667352013576,0.6798995610803853,0.7889258415164582,0.27833263219345467
0.3563929314357281,0.9183438489469545,0.9735911716896446,0.26866730352039375
0.3552439053202449,0.7231371895305878,0.8150130709761348,0.13857983324387685
0.43340774558854667,0.8065583568789422,0.9052244489683402,0.1931703834388553
0.3249447953566661,0.6954494730754934,0.8350111439174528,0.2217774624831464
0.47419611192850686,0.7233770234851379,0.8735519023035865,0.17981325562276762
0.35474718332353494,0.7898224419939337,0.8964925801170429,0.19100086986572745
0.5066165338280496,0.8129634074786644,0.8102714908932108,0.2668044894719982
0.3088924272989482,0.2943077568884821,0.7131213900069795,0.16802447896215994
0.36276266942325064,0.5751016783655563,0.7923993842320254,0.13133463471566437
0.6787640786595928,0.5324601305326512,0.6034957348321488,0.20985474312536356
0.36856652540448925,0.6230876061272964,0.8692990241002223,0.2581873377349193
0.5135358121860821,0.8857764143140748,0.8415773502244183,0.2388252375337404
0.6556938412917053,0.5194948704594302,0.38189629485434284,0.028007216399684398
0.4570547049393327,0.649202912031493,0.9041641936928408,0.17970722994130917
0.33348168558100033,0.8077040389212296,0.7445040187098694,0.1766416185857056
0.37270630882443384,0.7614380292767449,0.9184436503098298,0.22918191357672796
0.33008022670825676,0.7551196898233434,0.7050511781119321,0.15659528209288998
0.5970223239031969,0.6724868252566124,0.6366299017662949,0.20297774720684558
0.2970184703894237,0.7134114283922579,0.8222839667953772,0.17151941973929674
0.33457346072372884,0.7667046441763492,0.7228667476654294,0.16991703176569245
0.6729317852668951,0.4945330837125357,0.3867226827113194,0.16749345420952416
0.46467533815306167,0.8128495164601688,0.8149189976434823,0.2976309836017355
0.5697014941187525,0.7934124248809004,0.8329106516704752,0.17235938392092726
0.5636583507718869,0.9250361674027088,0.7833749420966996,0.22139709467506535
0.4276875177161859,0.8735916937959879,0.7939074096317842,0.22306121245839772
0.6015047227089603,0.5608784421132986,0.6816108440590156,0.2708413228131586
0.4382601198563557,0.7444764455845819,0.8011454301675501,0.15181449430355354
0.6934758148156376,0.6266751641893569,0.5489864767349711,0.2072057389993579
0.6273950354719157,0.6240269258218264,0.8009113273630848,0.21578963213380886
0.4319800344134832,0.8761136480487552,0.9255128850565912,0.20409451360664205
0.577380431003806,0.6409389021945315,0.6492530208422613,0.05470877222115261
0.26023633631344417,0.739783930393492,0.8868736171107223,0.19697327477977233
0.5547342214327708,0.6092273393068153,0.589843315045621,0.2545557328561817
